@relation 'generators.RandomRBFGenerator -a 20'

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute class {class1,class2}

@data
0.410166,0.464907,0.94243,0.643907,0.239722,1.001621,1.225174,0.858155,0.157068,0.372967,0.892954,0.81952,0.68449,0.655714,0.087118,0.504882,-0.170945,1.006403,0.234233,0.591397,class1
0.557029,1.144218,0.3669,0.853083,0.302863,-0.267135,1.138119,0.986253,1.282248,1.140365,0.583626,0.394059,-0.245696,0.955127,0.369203,-0.016469,0.697762,0.296699,-0.149163,-0.424807,class2
0.194172,0.58937,0.128138,0.287861,0.075986,0.055381,0.438395,0.047474,0.510159,0.924214,0.888568,0.984237,0.807591,0.610747,0.156656,0.597049,0.437402,0.717391,0.478112,0.346194,class1
0.19269,0.584994,0.116721,0.28852,0.088794,0.064281,0.4386,0.047489,0.501973,0.927822,0.876637,0.984373,0.801885,0.611423,0.160018,0.606975,0.434333,0.717069,0.484216,0.340643,class1
0.626958,0.594634,0.578371,0.294256,0.070818,0.378075,0.236722,-0.034956,-0.23609,0.706826,-0.145202,0.810561,0.547934,-0.047765,0.769128,0.079606,0.990483,0.963831,0.650981,0.293411,class1
0.559522,0.74871,0.151221,1.050694,0.307406,0.037913,0.930611,0.672224,0.907991,0.292264,0.654309,0.443116,0.219856,0.123229,0.597901,0.444677,0.256712,0.601534,0.470604,0.664329,class2
0.417951,0.500267,1.043053,0.404992,0.343306,0.898294,0.957257,0.264185,0.847966,0.878913,0.212001,0.321092,0.519864,0.915542,0.244729,0.275945,0.302669,0.411796,0.286437,0.132415,class1
0.52698,0.366291,0.305818,0.272192,0.866787,0.127169,0.198837,0.203562,0.378006,0.750922,0.191736,0.333004,0.460117,0.878933,0.271604,0.539641,0.572219,0.658501,0.471741,0.993079,class2
0.787842,0.162868,0.201034,0.84197,0.343249,0.90146,0.326865,0.242865,0.272772,0.987385,0.047082,0.762415,0.681196,0.225778,0.687088,0.45165,0.734653,0.380614,0.204833,0.825869,class2
0.324155,0.341053,1.098085,0.348311,0.299834,1.033133,1.060926,0.088944,1.004046,0.945898,0.134296,0.165712,0.542295,0.665022,0.191083,0.405893,0.211551,0.658448,0.257155,0.185689,class1
0.103121,0.57034,0.414682,0.87175,0.531385,0.898627,0.862929,0.33192,0.364419,0.434273,0.754521,0.890633,0.920734,0.2669,0.321254,0.889622,0.664942,0.042695,0.211366,0.311402,class2
0.514046,0.773557,-0.031181,1.13385,0.37208,0.163417,0.754062,0.073637,0.99022,0.767965,0.36165,0.21234,0.192678,0.965882,0.655871,0.085017,0.371135,0.643125,0.313498,0.713936,class1
0.49046,0.827293,0.725627,0.873353,1.014449,0.929181,0.557554,0.026914,0.188681,0.165817,0.00851,0.39774,0.252508,1.001406,0.943124,0.130792,0.519393,0.900623,0.942133,0.098746,class2
0.181111,0.477915,0.374322,1.012089,0.538846,0.959753,0.945141,0.971056,0.851882,0.637474,0.285655,0.885,0.022321,0.508783,0.835167,0.6421,0.517241,0.916992,0.489441,0.471026,class1
0.17515,0.486972,0.489186,0.669039,0.030459,0.925506,0.412166,0.476965,0.809077,0.694069,0.369684,-0.011505,0.330676,0.038153,0.11918,0.793887,0.148578,0.200209,0.103527,0.957762,class1
0.674554,0.729739,0.791616,0.504313,0.262349,0.275449,0.69153,0.586379,0.96125,0.754286,0.349565,0.560059,0.173075,0.395208,0.48758,0.19311,0.446256,0.567086,0.055075,0.061563,class2
0.85162,0.066701,0.411648,0.462003,-0.055424,1.028616,0.390799,0.64164,0.19474,0.517329,0.566363,0.340359,0.206152,0.114897,0.542282,0.103821,0.334024,0.749289,0.06162,1.008968,class1
0.243097,0.781619,0.766773,0.33669,0.713261,0.876259,0.428061,0.159079,0.144419,0.170051,0.561302,0.091702,0.15566,0.638624,0.532125,0.037807,0.55675,0.594866,0.498505,0.898523,class1
0.863256,0.180457,0.189795,0.555698,0.594445,0.057596,0.675933,0.339023,0.300686,0.167975,0.157017,0.542781,0.915846,0.351143,0.851474,0.698804,0.157952,0.535333,0.323522,0.069635,class1
0.82521,0.316021,0.524701,0.259544,0.208606,0.722948,0.199717,0.413605,0.210898,0.561059,0.651033,0.39086,0.232671,0.25064,0.330389,0.159115,0.61476,0.955012,0.025438,0.725327,class1
0.845213,0.026971,0.703106,0.275353,0.06861,0.612457,0.951899,0.272153,0.191672,0.004001,0.689287,0.479707,0.488606,0.122682,0.134096,0.212352,0.850519,0.407864,0.948422,0.524016,class1
0.546055,0.58238,1.025571,0.399666,0.489293,0.248762,0.391907,-0.089554,0.117556,1.004329,0.019694,0.6429,0.094806,0.1497,0.228944,0.194405,0.059751,0.798962,0.492882,0.68129,class2
0.534326,0.297431,0.270298,0.462133,0.730541,0.431869,0.788711,0.683321,0.252542,0.154257,0.3306,0.933505,0.940456,0.187018,0.560438,0.715222,0.725872,0.361234,0.778248,0.421731,class1
0.079379,0.429052,0.654662,0.558097,0.500887,0.456985,-0.062808,0.277145,0.297067,0.256844,0.44305,0.743389,0.737916,0.788058,0.670683,0.256609,-0.020569,0.18696,0.850454,0.142505,class1
0.29221,0.476556,0.112165,-0.008099,0.442449,0.972534,0.088108,0.296491,0.05767,0.816198,0.195211,0.968173,0.433494,0.031736,0.495333,0.228181,1.033799,0.516483,0.602966,0.235512,class1
0.181218,0.073053,0.944142,0.404466,0.310615,0.646341,0.359755,0.878313,0.6753,0.538337,0.869165,0.175935,0.077965,1.032368,0.083023,0.199034,0.757939,0.123289,0.480397,0.926156,class2
0.633197,0.421822,0.617001,0.060095,0.088481,0.378178,0.656958,0.390267,0.490189,0.302449,0.182099,0.652453,0.116801,0.65572,0.241218,0.998158,0.399695,0.225388,0.860213,0.619094,class2
0.449609,0.880156,0.5755,0.694088,0.691803,0.74226,0.497059,0.827609,0.491968,0.163474,0.937797,0.955465,0.07343,0.191721,0.119338,0.487645,0.277568,0.272879,0.692031,0.770035,class2
0.811808,0.940637,0.928251,0.743607,0.893415,0.680739,0.088999,0.247845,0.816325,0.440274,0.497703,0.777316,0.183692,0.781469,0.203049,0.573186,0.778262,0.858914,0.207617,0.707112,class1
0.183821,0.503376,0.391858,1.003009,0.498329,0.941079,0.941696,0.948626,0.828777,0.64368,0.275782,0.906459,0.011239,0.55318,0.815675,0.642236,0.500447,0.935828,0.509993,0.479415,class1
0.219536,0.071666,0.395116,0.467265,0.096133,0.569089,0.152554,0.902895,0.897005,0.692194,0.345312,0.680228,0.886301,0.013291,0.294843,0.146612,1.198221,0.439229,1.170194,0.13174,class2
0.44077,0.013751,0.207066,0.129711,0.164257,0.570532,0.50422,0.327841,-0.022427,0.523872,0.576764,-0.259703,0.911896,0.410496,0.388247,0.325274,0.901616,0.125937,0.147592,0.965961,class1
0.997246,-0.063096,1.134021,-0.006589,0.455829,0.004485,0.842054,1.132385,0.07136,0.38718,0.317509,0.908667,0.771677,1.005799,0.026959,0.966128,0.36932,-0.035201,0.208042,0.439448,class1
0.395065,0.566121,1.006569,0.374086,0.205367,0.992954,1.013891,0.193957,0.908388,0.740777,0.217898,0.232937,0.463046,0.885274,0.288034,0.282659,0.30434,0.406696,0.281865,0.237124,class1
0.154097,0.048749,0.647935,0.206272,0.10077,0.270149,0.722854,0.88297,0.17398,0.712116,0.228651,0.231355,0.965548,0.284324,0.196967,0.286527,1.002737,0.173981,0.522579,-0.076401,class2
0.460394,0.22489,0.942332,0.267709,0.408165,0.570941,0.199311,0.559609,0.763676,0.827749,0.653418,0.272249,0.508217,0.959835,0.929343,0.51272,0.487526,0.583521,1.076261,0.764205,class2
0.481223,0.823501,0.732776,0.884865,1.00053,0.926891,0.544027,0.02922,0.203516,0.170178,0.027939,0.42441,0.266457,0.983708,0.939787,0.127145,0.514035,0.894072,0.92773,0.083456,class2
1.064038,0.556112,0.716194,0.289257,0.783189,0.177542,0.691522,0.200166,0.421395,0.414001,0.31864,0.043279,0.886325,0.91044,0.378671,-0.05038,0.302051,0.739795,0.413964,0.301925,class1
0.066854,0.150371,0.552122,0.275519,0.050676,0.256112,0.697551,0.900254,0.051164,0.663909,0.181289,0.343955,0.910915,0.299016,0.255878,0.210894,0.97332,0.231833,0.574975,-0.032364,class2
0.339739,0.754426,0.801913,0.734766,0.778369,0.701943,0.946314,0.434307,0.915324,0.299683,0.371086,0.508696,0.865883,0.299795,0.963232,0.534155,0.459582,0.134328,1.004324,0.937069,class2
0.720967,1.132185,0.579707,0.292415,0.658877,0.03252,0.290266,0.087069,-0.104141,-0.517556,-0.199747,0.731256,0.381307,0.516031,0.435072,0.472227,-0.05764,1.077381,0.676602,-0.269979,class1
0.55695,0.618009,0.626838,0.486396,0.4257,0.019714,0.287696,0.914818,1.047684,0.531115,0.067723,0.321695,0.466919,0.680478,0.627218,0.943357,0.07077,0.334423,0.071212,0.505176,class2
1.041071,0.54612,0.684051,0.27092,0.882902,0.107923,0.614901,0.220829,0.493108,0.394355,0.2719,0.114582,0.909993,0.908315,0.221286,0.110136,0.159454,0.762184,0.455425,0.330218,class1
0.965161,0.171512,0.651087,0.903838,0.932027,0.379808,-0.067079,0.11467,0.670355,0.48856,0.79801,0.549557,0.140452,-0.110876,0.291351,0.240699,0.82968,0.418513,0.716823,0.759035,class2
0.334221,0.65877,1.095517,0.899186,0.751707,0.722891,0.901941,0.689623,0.376348,0.092419,0.600977,0.585305,0.65096,0.186384,0.738216,0.304596,0.121871,-0.062784,1.445383,0.725917,class2
0.053466,0.913571,0.123789,0.520414,0.815065,0.020445,0.692003,0.638259,0.880436,0.037322,0.368976,0.692915,0.164048,0.410497,0.775107,0.137184,0.219465,0.779067,0.915592,0.736941,class2
0.492054,0.808388,0.694277,0.847744,0.985185,0.953605,0.542277,0.04232,0.199616,0.179403,0.029376,0.381971,0.259156,0.951708,0.945119,0.127636,0.526986,0.855868,0.955809,0.066715,class2
0.176815,0.492275,0.533262,0.669163,0.037204,0.91386,0.449961,0.494654,0.785685,0.737842,0.397988,0.026869,0.324164,-0.002512,0.13264,0.788774,0.139113,0.186418,0.118558,0.960711,class1
0.480233,0.629645,0.767248,0.937942,0.898605,0.294755,0.837987,0.919232,0.608233,0.355035,0.929337,0.972238,0.079155,0.309433,0.123915,0.391066,1.005572,0.393617,0.041574,0.543295,class1
0.613158,0.599015,0.846694,0.541324,0.262469,0.398219,0.655923,0.753088,1.007878,0.69419,0.275335,0.618741,0.112961,0.321083,0.470292,0.220028,0.500332,0.538249,0.138135,0.119834,class2
0.927778,0.237007,0.511049,0.141718,0.427657,0.277268,0.265354,0.632468,0.279681,0.423456,0.642171,0.521058,0.605645,0.829169,0.365833,0.885914,0.274903,1.078571,0.389324,0.337473,class1
0.518622,0.611732,0.72376,0.838154,1.11042,0.218768,0.814408,1.044453,0.562685,0.488579,1.034037,0.877971,-0.102904,0.216797,0.14014,0.298553,1.128495,0.226269,0.091502,0.649513,class1
0.217106,0.466118,0.468312,0.145252,0.819459,0.811841,0.322195,0.592973,0.272067,0.133015,0.451345,0.088265,0.506221,0.414961,0.21761,0.468138,0.352812,0.698676,0.695086,0.187418,class1
0.851481,0.303205,0.437379,0.331707,0.728734,0.089416,0.456781,0.948088,0.943341,0.509634,0.866351,0.783849,0.014369,0.874952,0.968007,0.978874,0.023154,0.311956,0.678066,0.861608,class1
0.560684,0.534335,0.950113,0.118164,0.014175,0.646488,0.710335,0.978378,0.208706,0.165629,0.194267,0.10278,0.557754,0.825612,0.140393,0.319913,0.788149,0.20166,0.922305,0.888866,class1
0.85624,0.488887,0.324362,0.508775,0.677766,0.282076,0.457084,0.726489,0.697437,0.013839,0.262116,0.136915,0.035234,0.660338,0.850399,0.531329,0.018548,1.008108,1.013428,0.987198,class2
0.745946,0.048055,0.077519,0.781019,0.255237,0.682207,0.790158,0.042767,0.828105,0.927528,0.120405,0.872554,1.011351,0.572428,1.004777,0.168863,0.506466,0.083291,0.426627,0.438886,class1
0.861909,0.054321,0.675297,0.760872,0.685343,0.23358,0.19767,0.238214,0.646894,0.429364,0.96353,0.595935,0.259393,0.052185,0.042576,0.403276,0.709161,0.480778,0.884373,0.834791,class2
0.872678,0.66319,0.938342,0.721107,0.881732,0.442482,1.166791,0.928266,0.436319,0.839374,1.00384,0.393282,0.349597,1.202931,0.856604,0.42085,1.030752,0.570997,1.123929,0.707947,class2
0.910707,0.22946,0.031543,0.08531,0.195785,0.680749,0.943829,0.832254,0.722153,0.882603,0.892684,0.120692,0.539852,0.604959,0.668847,0.233841,0.265118,0.100061,0.838914,0.171964,class1
-0.136982,-0.071205,-0.098267,-0.238664,0.623027,1.045405,0.323882,0.953329,0.420583,0.280867,0.496457,0.517415,0.917347,0.10274,0.40409,0.506321,0.971715,0.774918,0.634715,1.144273,class1
0.205861,0.593441,0.136599,0.264414,0.07281,0.071345,0.417757,0.048784,0.499595,0.935018,0.863968,0.989008,0.79269,0.620649,0.137785,0.599288,0.431061,0.722591,0.473647,0.349515,class1
0.634835,0.099526,0.429232,0.85537,0.585758,0.89668,0.391738,0.642085,0.311093,0.148151,0.209787,0.582258,0.4986,0.912544,0.670777,0.395938,0.17689,0.768527,0.669759,0.821072,class2
0.487211,0.84215,0.704325,0.857175,0.964581,0.936021,0.587642,0.056582,0.221054,0.215951,0.046313,0.437181,0.300442,1.000293,0.926443,0.081113,0.550985,0.904392,0.949369,0.08122,class2
0.02328,0.603872,0.346941,0.229803,1.05635,0.640103,0.386472,0.5244,0.179259,0.054014,0.438404,0.017272,0.508274,0.56436,0.034253,0.31168,0.390604,0.830133,0.597705,0.245726,class1
0.257521,0.811458,0.872714,0.694236,0.222549,1.026297,0.71004,0.859917,0.261721,-0.006781,0.741951,0.59905,0.667605,0.593057,0.418208,0.164953,0.143187,0.569882,0.462205,0.875171,class1
0.493816,0.858797,0.544286,0.684489,0.735208,0.776415,0.460607,0.799635,0.455893,0.167902,0.955092,0.891671,0.039474,0.236667,0.087548,0.463281,0.284531,0.265335,0.671817,0.778053,class2
0.462462,0.82564,0.745105,0.894295,0.99507,0.940454,0.519996,0.043542,0.205114,0.163469,0.041165,0.423044,0.289254,0.995357,0.924882,0.105467,0.544297,0.889735,0.928081,0.088055,class2
0.910074,0.103519,0.426722,0.491963,0.619744,0.057136,0.102587,0.177131,0.85217,0.587079,1.045896,0.741649,0.495981,0.250588,0.295266,0.247247,0.704377,0.383808,0.752509,0.70979,class2
0.863017,0.011163,0.699561,0.273113,0.074336,0.614536,0.966109,0.269789,0.186019,-0.003198,0.695193,0.476358,0.497592,0.136347,0.140931,0.217509,0.849048,0.41787,0.952168,0.519765,class1
0.220149,0.455464,0.654108,0.029707,0.639225,0.850538,0.18091,-0.205985,0.202929,0.377293,-0.155764,0.730787,0.258344,0.297807,0.659392,0.150686,0.739995,0.826178,0.596439,-0.085852,class1
0.498239,1.000308,0.065234,1.131302,0.451005,0.417911,0.506434,0.148558,1.148901,0.698737,0.408198,0.044411,-0.01878,0.768062,0.745562,0.281486,0.420696,0.774546,0.5147,0.540197,class1
0.552003,0.162912,0.866429,1.009651,0.888834,-0.057926,0.453395,0.461398,0.085867,0.031691,0.829566,0.437059,0.74296,0.924728,0.878987,0.520467,1.093403,1.118385,0.3411,0.57869,class2
0.181222,0.594838,0.121922,0.290284,0.0753,0.064784,0.432574,0.04551,0.51175,0.932544,0.882713,0.98162,0.795311,0.620988,0.162771,0.59225,0.443841,0.711526,0.481492,0.349341,class1
0.398021,0.355237,0.741635,0.29617,0.963163,0.383831,0.292673,0.9885,0.303389,0.363613,0.421177,0.18315,0.376173,0.182344,0.069757,0.639595,-0.033827,1.04588,0.337287,0.270429,class1
0.94734,0.206088,0.663867,0.548805,0.812842,0.199945,0.398353,0.088407,0.952498,0.419304,0.210995,0.640705,0.674204,0.306276,0.231546,0.502001,0.659333,0.208055,0.631336,0.738375,class2
0.345509,0.355492,0.934997,0.673701,0.354114,0.903771,0.711971,0.712617,0.215199,0.440361,0.080385,0.969413,0.01408,0.985479,0.835021,0.681765,0.090169,0.387495,0.083239,0.538673,class1
0.918433,0.089727,0.612056,0.693892,0.69897,0.250169,0.128766,0.295201,0.693747,0.411969,0.915218,0.659928,0.304096,0.115492,0.107604,0.360334,0.679467,0.466556,0.928928,0.865075,class2
0.059045,0.790501,0.781714,0.354034,0.723792,0.786711,0.532603,0.209099,0.148685,0.117209,0.648867,-0.028298,0.136647,0.602109,0.565281,0.138742,0.509124,0.612254,0.562075,0.758048,class1
1.163696,-0.147455,0.676522,-0.340858,0.925083,0.009671,1.13123,1.339227,0.216504,-0.0503,0.200545,0.407082,0.48585,0.590569,0.182081,0.329163,0.779344,0.082268,0.421191,-0.111317,class1
0.13306,0.687664,0.679972,0.754271,0.084741,0.781772,0.516635,0.263135,0.695007,0.94362,0.547452,0.24541,0.221006,-0.192003,0.022502,0.782689,0.088426,0.299892,-0.052294,1.056159,class1
0.550553,0.262903,0.790608,0.289654,0.253679,0.570498,0.326437,0.681458,-0.159441,0.256645,0.661027,0.136123,0.24727,0.367407,0.189261,0.176988,0.304597,0.826675,0.129496,0.770836,class1
0.718742,-0.084599,0.120444,0.332469,0.593533,0.234091,1.040187,1.109515,0.9742,0.371579,0.929304,0.904204,0.30253,0.963683,0.488174,0.826416,-0.48654,0.661942,0.814104,0.61488,class1
0.484236,0.825189,0.7203,0.881443,0.996301,0.926087,0.549615,0.03394,0.212081,0.174473,0.019261,0.413166,0.2681,0.993298,0.938296,0.114682,0.518533,0.891576,0.928677,0.090873,class2
0.814193,0.72094,1.097482,0.174925,0.441967,0.178889,0.255457,0.250725,0.099272,0.926052,0.141505,0.586829,0.148819,0.233064,0.090362,0.07416,0.159519,1.008401,0.353609,0.480462,class2
0.580391,1.025787,-0.110188,1.208258,0.379093,0.411841,0.698722,0.054248,0.937653,0.617009,0.16142,0.086506,0.003803,0.890718,0.900373,0.331974,0.532554,0.732499,0.141863,0.503371,class1
-0.148338,0.083962,0.223553,-0.17718,0.952023,0.950059,0.293536,0.685543,0.430902,-0.236835,0.518968,-0.155347,0.450472,0.40254,0.454392,0.706888,0.648607,0.444617,0.443189,0.256453,class1
0.396161,0.951764,0.340126,0.37986,0.769316,0.587449,0.57276,0.700959,0.035839,0.235745,0.176011,0.532424,0.69539,0.345094,0.458829,0.044841,0.129458,0.559889,0.473083,0.556537,class1
1.089791,0.418651,0.641735,0.341519,0.804643,0.041276,0.604935,0.143574,0.348445,0.429342,0.280974,0.080981,0.960433,0.928383,0.248755,0.117455,0.17508,0.885964,0.532886,0.292308,class1
0.250101,0.474067,0.337141,0.920634,0.485951,0.943481,0.872259,0.934311,0.801742,0.57361,0.196995,0.918893,-0.025949,0.507592,0.865169,0.688316,0.465413,0.883446,0.537389,0.481202,class1
0.825236,0.927381,0.919752,0.73544,0.903839,0.673369,0.076977,0.23586,0.831121,0.455862,0.495431,0.776509,0.198649,0.796102,0.208112,0.577855,0.780631,0.844984,0.215936,0.723401,class1
0.218545,0.84991,0.867781,0.463187,0.806156,0.941146,0.395853,0.17204,0.280361,0.223973,0.689309,0.147143,0.262349,0.701543,0.550227,0.098455,0.623289,0.60764,0.610613,0.838257,class1
1.142295,0.950291,-0.291525,1.107462,0.033441,-0.039275,0.552865,0.153597,1.442732,-0.621682,0.385208,-0.020502,0.007539,-0.196387,0.036893,0.354888,1.182113,1.292056,0.174896,-0.101727,class2
0.714413,0.358082,0.559245,0.034042,0.208921,0.325207,0.723909,0.48844,0.53596,0.343414,0.193553,0.735164,0.205577,0.735189,0.271469,1.009337,0.491003,0.104029,0.768416,0.676182,class2
0.150194,0.517261,0.440428,0.173087,0.883959,0.782273,0.293804,0.603742,0.233025,0.157395,0.433319,0.03799,0.572026,0.456832,0.21329,0.41444,0.26228,0.683626,0.677068,0.227237,class1
0.688608,0.884329,0.979852,0.310738,0.116296,1.214041,0.273079,0.669731,0.38874,0.835828,-0.115736,-0.207806,-0.272847,0.561262,0.332727,0.31911,0.422901,-0.110041,0.532982,-0.042729,class2
0.132943,0.499629,0.443874,0.986197,0.612088,0.878656,0.970765,1.002541,0.917599,0.645583,0.237909,0.923468,0.023207,0.58314,0.846086,0.646594,0.483384,0.86667,0.499636,0.471429,class1
0.178083,0.602727,0.955651,0.818128,0.553655,0.295849,0.506673,0.959088,0.173768,0.216957,0.776796,-0.020004,0.146059,0.227068,0.618065,0.151229,0.82585,0.733722,0.709543,0.792267,class2
0.921253,0.113806,0.62709,0.727272,0.738513,0.283485,0.129891,0.255066,0.669713,0.427139,0.901528,0.620629,0.34214,0.078833,0.120186,0.399147,0.682414,0.508959,0.941741,0.870179,class2
0.709005,0.919722,0.537748,0.968454,0.904526,0.932604,0.184837,0.055506,0.775361,0.90351,0.053113,0.642997,0.838442,0.037884,0.407316,0.385792,0.958692,0.597246,0.5118,0.092299,class2
0.383204,0.305638,0.448958,0.964645,0.48075,0.062251,0.810005,0.34281,0.26429,0.963298,0.7311,0.682661,0.929183,0.602527,0.150744,0.790751,0.099103,0.461376,0.651722,0.333407,class1
0.883962,0.023779,0.537849,0.663785,0.679633,0.240897,0.072513,0.348173,0.654583,0.417929,0.93735,0.611187,0.284488,0.055674,0.110183,0.38331,0.634381,0.419421,0.861006,0.89138,class2
0.614613,0.562997,0.496962,-0.06717,0.127663,0.360291,0.693911,0.447218,0.368806,0.341652,0.198348,0.658562,0.137369,0.549088,0.328247,1.007921,0.269505,0.223683,0.878146,0.643441,class2
0.572703,0.790465,0.219769,0.239141,0.614651,0.241402,0.525876,0.860662,0.166029,0.939167,0.391906,0.399416,0.803579,0.689142,-0.004246,1.012624,1.235833,0.165573,0.812409,-0.003166,class2
0.890216,0.724491,0.374808,0.224286,0.79297,0.185879,0.268463,0.694505,0.997207,0.831674,0.272686,0.696753,0.678099,0.254997,0.619031,0.564965,0.629957,0.596048,0.153807,0.597818,class1
0.128756,0.756064,0.438367,0.428317,0.265358,0.319374,-0.00232,0.615646,0.450068,0.459497,0.839869,0.166249,0.492281,1.005498,0.964984,0.514409,0.105573,0.87018,0.8438,0.194427,class2
0.880026,0.157969,0.100578,0.495735,0.498896,0.099314,0.603466,0.399806,0.289385,0.109257,0.235845,0.607506,0.925028,0.42928,0.894259,0.617196,0.17828,0.5796,0.398832,0.085749,class1
0.610404,0.54445,0.981868,0.160309,0.032656,0.59272,0.676159,0.976292,0.247598,0.1822,0.171143,0.074392,0.551587,0.881211,0.190109,0.397637,0.819744,0.232586,0.977826,0.916137,class1
0.172602,0.513406,0.374115,1.016755,0.488816,0.969069,0.900852,0.957565,0.898434,0.558708,0.273127,0.936157,0.052354,0.506257,0.891266,0.695414,0.488554,0.91346,0.421403,0.477068,class1
0.89525,0.214729,0.050497,0.093915,0.183122,0.698858,0.943317,0.817778,0.732466,0.902957,0.905775,0.131797,0.523276,0.605785,0.66636,0.225639,0.264884,0.088822,0.828694,0.186373,class1
0.156076,0.813408,0.45677,0.431643,0.269576,0.337037,0.045459,0.556195,0.440017,0.463805,0.777104,0.170966,0.495334,0.99924,0.920692,0.547941,0.107338,0.8291,0.779252,0.199092,class2
0.975951,0.280192,0.643934,0.588002,0.82448,0.330026,0.496992,0.058643,0.920574,0.410246,0.294093,0.535643,0.556039,0.274212,0.325643,0.438924,0.718466,0.343594,0.65843,0.547433,class2
0.349493,0.354038,0.934338,0.677844,0.35079,0.908544,0.715269,0.709514,0.214435,0.437552,0.083577,0.971471,0.01708,0.982123,0.83439,0.675033,0.093143,0.387251,0.085644,0.538234,class1
0.164513,0.929326,0.350568,0.556704,0.127399,0.184733,0.170524,0.463221,0.35384,0.350675,0.705317,0.297153,0.606035,1.056066,1.044788,0.616374,0.169326,0.931216,0.906536,0.192393,class2
0.217342,0.678622,0.091456,0.388347,0.835642,0.600783,0.653963,0.248999,0.452559,0.068159,0.328218,0.681782,0.700918,0.447517,0.215096,0.533398,1.097091,0.644187,0.365388,0.558682,class2
0.942012,0.653967,0.263956,0.514266,0.676834,0.006545,0.014725,0.679743,0.735924,0.738195,0.655126,0.642695,0.927464,0.09672,0.990655,0.023919,0.654563,0.149873,0.814555,0.486528,class1
0.194128,0.58427,0.135607,0.294241,0.058414,0.045834,0.423482,0.056938,0.507807,0.928247,0.851349,1.012821,0.793794,0.644238,0.12347,0.576015,0.421561,0.719704,0.470937,0.351846,class1
0.036039,0.524936,0.939402,0.991481,-0.099714,0.615955,0.619593,0.144343,0.345038,0.095413,1.04988,0.065925,0.688302,0.480899,0.70522,0.105892,0.413069,1.112673,0.294185,0.456448,class1
0.10267,0.773588,0.682271,0.725558,0.156155,0.862936,0.824615,0.738187,0.26186,-0.019558,0.776834,0.720218,0.696896,0.377656,0.477929,0.234641,0.167384,0.693145,0.520051,0.754935,class1
0.508103,0.482045,0.560161,-0.095995,0.176942,0.540591,0.218457,-0.038579,0.203442,0.826638,0.185861,0.808654,0.422499,0.249286,0.767753,0.175381,0.9198,0.963794,0.428584,0.069268,class1
1.004207,0.607268,0.267793,0.51365,0.561574,0.260308,0.320868,1.198578,0.597602,0.225259,0.646717,0.325038,0.015114,0.380516,0.863302,1.007905,0.423519,0.521173,0.84728,0.384955,class1
0.731794,0.629698,0.662993,0.173047,0.232345,0.248909,0.345175,0.875226,0.726529,0.407598,-0.007053,0.170312,0.482122,0.55771,0.840225,1.070136,-0.024908,0.577235,0.266525,0.495121,class2
1.074125,0.36846,0.785672,0.595981,0.93998,0.252242,0.443504,-0.009895,1.00089,0.485939,0.330497,0.503011,0.45742,0.324893,0.4598,0.511551,0.603863,0.292145,0.732359,0.605513,class2
0.10362,0.366587,0.47286,0.052851,0.82514,0.814177,0.195976,0.681193,0.286227,0.056938,0.336997,-0.080188,0.558403,0.480604,0.099209,0.520347,0.289194,0.631875,0.779631,0.19141,class1
0.108116,0.601538,0.392484,0.744334,0.343592,0.461297,0.322499,-0.130348,1.024706,0.409708,0.601279,0.561713,0.25925,0.472739,0.812147,0.554113,0.174936,0.57249,0.072007,0.633778,class1
0.501566,0.120088,0.506875,0.670868,0.13212,0.968848,0.492935,0.104378,0.468144,0.985423,0.384949,0.202621,0.548316,0.604671,0.728757,0.116944,0.847944,0.050237,0.923708,0.396947,class1
0.77813,0.744204,1.004254,0.234081,0.48241,0.105231,0.402559,0.102989,0.016577,0.991001,0.104615,0.535915,0.235127,0.239992,0.111592,0.112192,0.240853,1.010001,0.221782,0.537667,class2
0.196722,0.492179,0.384165,0.982373,0.514303,0.964553,0.922473,0.994635,0.849706,0.602415,0.250456,0.896925,0.044908,0.547257,0.838287,0.638988,0.481776,0.929239,0.47902,0.470501,class1
0.57124,0.613979,0.640229,0.129088,0.69334,0.2614,0.301641,0.548529,0.957497,0.384658,0.359212,0.383196,0.328237,0.785185,0.172422,0.6231,0.913771,0.615652,0.799558,0.659976,class1
1.04321,-0.012216,0.692772,0.67565,0.165996,0.609026,0.191611,0.378782,-0.019853,0.489592,0.852783,0.384196,-0.1543,0.241046,0.730732,-0.134155,0.398724,1.021215,0.120851,0.845767,class1
0.368083,0.368276,0.932051,0.656056,0.351822,0.927827,0.731241,0.721748,0.198404,0.441807,0.065252,0.943828,0.016038,0.988754,0.832615,0.665727,0.101228,0.382393,0.070996,0.543118,class1
0.853957,0.199001,0.060059,0.118557,0.180005,0.724482,0.986282,0.788793,0.702617,0.886393,0.944294,0.139866,0.505326,0.642225,0.673487,0.221272,0.269653,0.080761,0.863415,0.21786,class1
