@relation 'generators.RandomRBFGenerator '

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute class {class1,class2}

@data
0.400343,0.297534,0.483825,0.754474,0.442017,1.065631,0.865308,0.072115,0.72123,0.900521,class2
0.83451,0.212471,0.09336,0.46474,0.037456,0.663414,0.920092,1.003035,0.823805,0.526871,class2
0.290349,0.653266,0.725985,0.25598,-0.199205,-0.242465,0.498507,0.060969,1.107918,0.244441,class2
0.355718,0.413864,0.415981,0.05273,0.706958,0.571987,0.461996,0.448631,0.436783,0.471327,class1
0.390327,0.963516,0.576741,0.727871,0.173264,0.403084,0.075877,0.301056,0.162269,0.700192,class1
0.136302,0.542178,0.543057,0.51359,0.162251,0.638561,0.184915,0.074925,0.230822,0.227941,class2
0.22725,0.803767,0.12978,0.008951,0.67339,0.760405,0.415149,-0.043629,0.477395,-0.080197,class1
0.765335,0.099783,1.263497,0.314001,0.959776,0.281805,-0.032578,0.573796,0.505633,0.883963,class1
0.856473,0.679262,0.227135,0.717883,0.572592,0.312346,0.641144,0.861874,0.027042,0.165988,class2
0.738274,0.679512,0.826344,0.47884,0.249782,0.798829,0.631739,0.106089,0.534043,0.840245,class2
0.643825,0.202452,0.260721,0.722976,0.535166,1.025125,0.711474,0.232951,0.721084,0.906589,class2
0.346192,0.881631,0.527804,0.612369,0.058395,0.767306,0.631824,0.873138,0.435964,0.038104,class2
0.399131,1.158218,0.685697,0.927523,0.504446,0.221332,0.917659,1.09964,0.595078,0.435527,class1
0.456483,0.898887,0.613652,0.517833,0.119676,0.736405,0.538669,0.950223,0.470879,-0.073425,class2
0.370288,0.703365,0.968371,0.978755,-0.13694,1.028168,0.357182,1.019665,0.563809,-0.050671,class2
0.138614,0.591692,0.946196,0.511585,0.656782,0.707924,0.260439,0.058181,0.595598,0.285441,class2
0.232645,0.469615,0.288837,0.59371,0.942153,0.892004,0.226588,0.0743,0.779343,0.540389,class2
0.87074,0.623162,0.869309,0.249649,0.257759,0.822219,-0.021003,0.851875,0.473711,0.820887,class2
0.809012,0.833866,0.415605,0.315086,0.285622,0.065334,0.566383,0.240599,0.598893,0.97931,class2
-0.215413,0.791458,1.51944,1.54713,-0.044931,1.382831,-0.225311,1.383057,0.855201,0.250933,class1
0.109149,0.832829,0.148475,0.136583,0.284881,0.723131,0.807651,0.14395,0.675437,0.098721,class1
0.122908,0.705449,0.655263,0.502852,0.254144,1.017512,0.770761,0.099957,0.444656,0.798496,class1
0.509813,0.789977,0.840702,0.461911,0.326538,0.508627,0.27893,0.120182,0.237009,0.748501,class1
0.492306,0.723359,0.593986,0.086177,0.550728,0.583139,1.015494,1.172995,0.46965,0.619732,class2
0.585878,0.117088,0.885408,0.54642,0.69294,0.538085,0.47443,0.424542,1.192782,0.545559,class1
0.561394,0.126978,0.42706,0.809278,0.514016,0.542431,0.436919,0.994338,0.863786,0.258267,class1
0.683201,0.796778,0.373951,1.187467,0.488903,0.97457,0.590187,0.62082,0.47351,0.247107,class2
0.414885,0.706848,0.712692,0.521142,0.675903,0.180057,0.347745,0.451795,0.248232,0.623998,class2
0.190225,0.934112,0.047056,0.408896,0.305709,0.351973,0.345136,0.506576,0.709408,0.261317,class2
-0.140129,0.155953,0.943565,0.569826,0.274073,0.621969,0.144293,0.504998,1.026271,0.164937,class1
0.345336,0.393733,0.325983,0.627123,0.197074,0.560729,0.928474,1.176367,0.550707,0.452905,class2
1.012994,1.208108,0.193584,0.190991,-0.041791,0.180298,0.828518,0.058863,0.290672,1.289414,class2
0.361522,0.889706,0.610276,0.807573,0.140622,0.297164,-0.05481,0.154448,0.096883,0.605801,class1
0.002645,0.868829,0.945943,1.151075,0.306739,0.1649,0.933078,0.851322,1.002793,0.383938,class1
0.344463,0.348959,0.411465,0.043739,0.683743,0.536694,0.433226,0.459414,0.478275,0.448771,class1
0.193531,0.753251,0.154643,0.042119,0.38095,0.78775,0.713201,0.112476,0.764986,0.032757,class1
0.296245,0.277481,0.288304,0.506449,0.449774,0.966131,0.612471,0.11552,0.634441,0.837208,class2
0.094589,0.162684,0.466127,0.866448,0.228524,1.471886,0.289776,0.092774,0.755036,1.306105,class2
0.245394,0.489297,0.570347,0.53227,0.181586,1.000549,0.964623,0.209151,0.549289,0.921351,class2
0.197104,0.923064,0.039652,0.399587,0.317438,0.362734,0.329,0.501063,0.714575,0.279257,class2
0.291251,0.790015,0.698455,0.508007,0.229868,0.650297,0.50196,0.8235,0.237373,0.217716,class2
0.967456,1.260687,0.807626,0.61585,0.956942,-0.273874,0.533478,0.577861,0.106092,0.713995,class1
0.049026,0.11495,0.738575,0.348183,0.689262,0.792026,0.10215,0.359296,0.622157,0.515047,class1
0.370966,-0.011068,0.533192,0.040442,0.590535,0.773445,0.795404,0.099574,0.078892,0.420023,class1
0.022211,0.03316,0.669622,0.915564,0.397451,0.726865,0.35484,0.183099,0.596595,0.220226,class1
0.004235,1.250936,0.160541,0.268567,0.616697,0.459314,0.552596,-0.091119,1.085298,0.982852,class2
0.483315,1.029127,0.593077,0.928919,0.419124,0.163026,0.942686,0.991815,0.50154,0.319631,class1
0.89444,0.667112,0.200379,0.750052,0.633252,0.248876,0.694347,0.912849,0.046938,0.134623,class2
0.526512,0.127525,0.52275,0.038158,0.572456,0.872523,0.863753,-0.045023,0.119699,0.42236,class1
0.563641,0.846972,0.099177,0.586779,0.116101,0.660667,0.572662,0.33666,0.800311,0.818076,class2
0.083736,0.426721,0.872668,0.789891,0.497605,0.341677,0.0151,0.227953,0.362357,0.139466,class1
0.196021,0.462131,0.424946,0.512948,0.688469,0.025367,0.628703,0.444785,0.385914,0.006348,class2
0.157485,0.454085,0.262554,0.614938,0.261866,0.972649,0.062818,0.341651,0.177696,0.745368,class1
0.12676,0.726702,0.815717,0.542224,0.921267,0.398536,0.887525,0.083141,-0.134122,0.579009,class1
-0.036467,0.860298,0.612382,0.970973,0.739864,0.606575,0.015101,0.552976,0.794694,0.696802,class1
0.658476,0.683587,0.592754,0.530125,0.018901,0.671993,0.284119,0.070238,0.940316,0.302355,class2
0.160993,0.525735,0.565845,0.310718,0.096379,0.112162,0.478682,0.234879,0.786849,-0.053192,class2
0.402965,0.976005,0.571885,0.969091,0.3065,0.142739,1.057538,0.993989,0.491841,0.355479,class1
0.67809,0.256427,0.752565,0.767085,0.605232,0.332962,0.137212,0.323009,0.549812,-0.09444,class2
0.399124,0.487693,0.725793,1.077688,0.78016,1.135622,0.130258,0.414908,0.883064,0.180596,class2
0.373372,0.925514,0.485452,0.749937,1.02605,0.427472,0.557803,0.35612,-0.173423,0.243342,class1
0.400289,0.557429,0.329637,0.52241,0.384522,0.952968,0.276665,0.420681,-0.032081,0.942484,class1
0.725336,1.272312,0.065228,0.465778,0.333355,0.398343,0.092651,0.544184,1.02196,0.790865,class2
0.292736,0.295415,1.007645,1.259612,0.217771,0.525219,0.023679,0.510149,0.851717,0.531964,class1
0.203829,0.450376,0.427132,0.519337,0.701121,0.024848,0.638687,0.433889,0.387564,0.005985,class2
0.203712,0.592286,0.882676,0.493176,0.708724,0.701838,0.288114,0.019348,0.522518,0.320061,class2
0.005214,0.173973,0.592748,0.346198,0.79324,0.882525,0.249085,0.404275,0.429209,0.912705,class1
0.033185,0.338457,0.592762,0.866587,0.477129,0.910782,0.011246,0.498294,0.630814,0.176813,class1
0.398435,0.402463,0.385172,0.026529,0.737936,0.553037,0.447884,0.470697,0.473466,0.501167,class1
0.175684,0.758849,0.510998,0.785348,-0.113087,0.856272,0.478534,1.008006,0.494967,0.065124,class2
0.373431,0.422728,0.425841,0.090221,0.678506,0.609073,0.460385,0.43587,0.458861,0.466396,class1
0.099379,0.878667,0.447621,0.785153,0.853238,0.769047,0.014369,0.519731,0.836159,0.692976,class1
0.185962,0.923448,0.040226,0.406469,0.305324,0.361224,0.331597,0.495879,0.702794,0.264445,class2
1.420996,-0.097362,0.247256,0.159296,0.257918,0.445296,-0.019266,-0.263088,0.54535,-0.195286,class2
0.487636,0.758754,0.609723,0.584049,0.09406,0.793581,0.692347,0.999118,0.322119,-0.120336,class2
0.596872,0.334018,0.590047,0.48708,0.232528,1.013822,0.783952,-0.043835,0.812498,0.909273,class2
0.500336,0.732683,0.069816,0.290255,0.767283,0.151293,0.552873,0.103109,0.603547,0.430649,class2
-0.11262,0.998816,0.416041,1.40514,0.501414,-0.223186,1.093856,0.823661,0.789533,0.372373,class1
0.445241,0.755346,0.114012,0.216032,0.835576,0.247946,0.623062,0.219233,0.668989,0.566179,class2
-0.023679,0.326046,0.529723,0.748963,0.645845,1.106239,0.275566,0.675503,0.764286,0.180133,class1
0.112938,0.511856,0.721418,0.721024,0.335839,0.809952,0.659645,0.293172,0.73006,1.076388,class2
0.285233,0.6392,0.624485,0.385159,0.58786,-0.205341,0.872108,-0.100163,-0.302808,0.636654,class1
0.284984,0.160118,0.845564,0.555649,0.455215,0.456553,-0.116114,0.587308,0.641984,0.665155,class1
0.417542,0.72079,-0.539416,-0.454993,0.948184,1.281918,0.15094,0.845183,0.601094,-0.860624,class1
0.365986,0.980401,0.613465,0.710889,0.188468,0.403403,0.052027,0.254642,0.175434,0.729698,class1
0.639155,0.783732,0.366207,0.779382,0.316964,0.633202,0.526328,0.324673,0.870956,0.595406,class2
0.09128,-0.073718,0.640549,0.608488,0.651574,0.800957,0.075967,-0.173567,0.475662,0.157444,class1
0.280468,1.049125,1.060478,0.390821,0.299682,0.451499,-0.039364,0.388857,0.560852,1.015803,class2
0.274226,0.16939,0.258009,-0.350135,0.601324,0.686094,-0.540215,0.328865,1.157959,1.076139,class1
0.026442,0.815124,0.621262,0.880067,0.745005,0.606349,0.051256,0.536085,0.863248,0.732219,class1
1.68107,0.234247,1.662454,-0.066032,0.997126,0.887077,-0.189331,0.451477,0.875922,0.186018,class1
-0.137886,1.076266,0.067289,0.721332,-0.117381,0.266622,0.216838,0.90624,0.17319,0.395566,class2
0.255373,0.695974,0.803701,0.952954,0.251877,0.393917,0.098973,0.336955,0.206291,0.278931,class1
0.760832,0.853513,0.848391,1.059969,-0.386546,0.441676,0.114321,1.221475,0.606984,0.401745,class2
1.097815,0.073285,0.887284,0.364281,0.828052,0.221137,0.230218,0.445315,0.369405,0.966007,class1
0.084331,0.7287,0.186631,0.005545,0.458422,0.711722,0.665917,0.04774,0.766872,-0.061233,class1
0.674921,0.863314,0.499982,1.090611,0.187488,0.326141,0.607854,1.183098,0.603422,0.542451,class1
0.059049,-0.088541,1.021173,0.496994,-0.117231,0.545821,-0.271674,0.01832,1.525107,-0.234396,class2
0.70262,0.300133,0.64911,0.86867,0.358307,0.644489,0.293804,0.89367,0.700959,0.440798,class1
0.315462,0.729835,0.905646,0.873829,0.400792,0.150409,0.4247,0.799926,-0.076545,0.594889,class2
0.588712,0.725167,0.05763,0.297142,0.82866,0.267557,0.602636,0.181785,0.657949,0.478285,class2
0.535629,-0.151323,0.343765,-0.106652,0.650424,1.138943,1.040649,0.264081,0.04544,0.358742,class1
0.380954,0.392479,0.415799,0.049107,0.716253,0.566244,0.458948,0.47181,0.452469,0.482768,class1
0.647022,0.659597,0.280316,0.539893,0.786147,0.41262,0.118753,1.018101,0.442614,0.418941,class1
0.425493,0.928939,0.655569,0.75697,0.23614,0.43998,0.019565,0.3336,0.209002,0.642369,class1
-0.661435,0.716389,0.666824,0.685178,0.911042,0.979888,1.372575,-0.288376,0.056692,0.060777,class1
0.622092,0.772243,0.386506,0.828879,0.32235,0.651537,0.559039,0.336083,0.801304,0.643969,class2
0.92988,0.710059,0.146084,0.818719,0.66129,0.265881,0.693247,0.926965,0.046593,0.1247,class2
0.826812,1.033641,-0.118889,0.514708,0.303323,0.106126,0.78813,0.923113,0.236771,0.463238,class2
0.671039,0.842162,0.423655,0.254208,0.162301,0.190857,0.576924,0.371759,0.712047,1.074355,class2
0.917733,0.34645,0.142332,0.101145,0.503929,0.826804,0.430179,0.516759,0.606943,0.130934,class1
0.368727,0.803125,0.62122,0.495065,0.178099,0.926208,0.282155,0.486185,0.585911,0.680558,class2
0.164385,0.310427,0.189138,-0.127832,0.309496,-0.388209,0.728154,1.053556,0.597799,0.308231,class2
0.434675,0.281958,0.437256,0.654736,0.407982,0.964086,0.796855,0.080982,0.628255,0.895395,class2
1.048426,-0.026823,1.003364,0.287586,0.582238,0.86768,0.255468,0.698943,0.358742,-0.268179,class2
0.570218,0.250248,0.384201,0.561343,0.397824,0.990758,0.656284,0.196578,0.613422,0.809516,class2
1.073937,0.591122,0.677738,0.359955,0.134152,0.270759,0.294363,0.070625,0.889933,0.984227,class2
0.015892,0.728539,0.860973,0.703011,0.483923,0.044267,0.926849,0.107837,0.118297,0.541335,class1
0.356265,0.368121,0.443324,0.031099,0.68782,0.61179,0.457368,0.473727,0.461181,0.528315,class1
0.160668,0.224052,0.331911,0.595872,0.983557,0.922418,0.381161,0.158014,0.184477,0.516335,class1
0.591945,0.787532,0.293284,0.682822,0.31418,0.742457,0.458375,0.368505,0.771446,0.508567,class2
0.67614,0.711874,0.691819,0.842792,0.448438,0.392967,0.048451,0.180973,0.267658,0.66375,class1
0.24168,0.216608,0.332191,0.342943,0.848384,0.821545,0.384273,0.256994,-0.002768,0.693743,class1
0.459217,0.040746,0.698068,0.045231,0.752519,0.328142,0.563845,-0.005811,0.965579,0.397052,class2
-0.145014,0.764412,0.476036,0.254003,0.661261,1.388155,0.486854,0.007673,0.853964,1.071367,class1
-0.12532,0.875296,0.600109,0.69712,0.645826,0.475031,0.108545,0.599018,1.022557,0.890869,class1
-0.012005,0.779681,0.68081,0.973776,0.639521,0.794499,0.034607,0.420058,0.836254,0.657357,class1
0.238011,0.654014,0.293635,0.006286,0.266145,0.700703,0.57774,0.192205,0.882536,0.065277,class1
0.086676,0.793116,0.592457,0.983072,0.730019,0.61936,-0.077184,0.560951,0.846793,0.768867,class1
0.43594,0.280298,0.442825,0.662704,0.402145,0.9766,0.782277,0.068019,0.630912,0.893285,class2
0.914455,0.383943,0.167705,0.129065,0.478784,0.87352,0.408306,0.5321,0.62808,0.158468,class1
0.954548,0.983189,0.835358,-0.091061,0.746349,0.300266,0.700058,0.177055,0.648265,0.895994,class2
0.204205,0.446563,0.416351,0.51151,0.700906,0.016684,0.643688,0.432305,0.394254,0.016966,class2
0.744245,0.730124,0.848653,0.540391,0.2559,0.74127,0.704675,0.052518,0.510138,0.82041,class2
0.254239,0.299918,0.675187,0.15285,0.40589,0.784436,0.823342,0.062033,0.067507,0.342522,class1
-0.186608,0.106939,0.568732,0.734392,0.255201,0.803834,0.258071,0.035435,0.506805,0.362702,class1
0.375699,0.393899,0.416372,0.04408,0.712677,0.567881,0.454952,0.46985,0.453134,0.48874,class1
0.392015,1.099808,0.759611,0.575457,0.231775,0.310645,-0.074633,0.168704,0.048412,0.900826,class1
0.385669,0.390072,0.406734,0.03266,0.717328,0.557931,0.458077,0.4572,0.438064,0.470451,class1
0.311658,1.170958,0.578002,1.00641,0.445811,0.097135,0.772695,1.10366,0.395326,0.082102,class1
0.289676,0.995054,1.080487,0.175257,0.483575,-0.121588,0.761786,0.496913,0.948766,0.295821,class2
0.345569,0.410632,0.422587,0.078214,0.754454,0.55093,0.453812,0.4525,0.459036,0.454632,class1
0.151587,0.340148,0.69495,0.417599,0.008782,0.196227,0.570964,0.399707,1.016479,-0.151568,class2
0.908346,0.347007,0.184576,0.119608,0.507249,0.880528,0.440524,0.504018,0.631254,0.194321,class1
-0.00158,0.153712,0.719819,0.780873,0.362795,0.65854,0.180711,0.209317,0.477038,0.351168,class1
0.934109,0.379294,0.178851,0.127191,0.476435,0.862137,0.415234,0.543457,0.641152,0.175004,class1
0.541319,0.968639,0.641325,0.827059,0.21485,0.071252,1.149362,0.881141,0.509501,0.123628,class1
0.069156,0.632716,0.928797,0.705102,0.748996,0.486275,-0.208678,0.383341,0.652988,0.350229,class1
0.892084,1.05707,0.246349,0.764488,0.367225,0.5463,0.597357,0.608179,0.59559,0.482145,class2
0.728809,0.612424,0.682911,0.363852,0.315792,0.803434,0.22244,0.944146,0.573806,0.697078,class2
0.159706,0.12833,0.400822,0.785075,0.874213,0.365523,0.362946,0.007604,0.771676,0.099916,class2
0.263909,0.687984,0.191771,0.12966,0.463899,0.901366,0.663922,0.21198,0.752463,-0.089063,class1
0.632487,0.524461,1.094453,0.311781,0.504478,0.684456,0.262162,1.201223,0.212592,1.098062,class2
0.538765,-0.045927,0.919608,0.653097,-0.173531,0.81688,-0.215169,0.667982,0.892732,-0.084223,class1
0.926233,0.704297,0.140185,0.822858,0.64022,0.270824,0.692548,0.949504,0.045008,0.09809,class2
0.345335,-0.129862,0.138229,0.000223,0.556758,0.237264,0.566894,0.656614,0.313698,0.494072,class2
0.232446,0.849573,0.890667,0.71195,1.167116,0.08318,1.345002,0.212464,-0.291792,0.212046,class2
-0.242222,0.563946,0.937328,0.65965,1.29771,1.107534,0.244757,0.316618,0.852687,0.930448,class1
-0.189312,-0.126188,0.756945,0.485656,0.878642,0.29832,0.875826,0.745709,0.653741,0.033301,class2
0.792489,0.686014,0.78246,0.501561,0.326568,0.794588,0.698631,0.030023,0.508487,0.751484,class2
0.765539,0.740516,0.864076,0.546893,0.279497,0.758414,0.709273,0.050202,0.504202,0.819986,class2
0.464573,0.063313,0.526798,0.057766,0.653487,0.838595,0.793326,0.002406,0.059807,0.451944,class1
0.364319,0.652888,0.765937,-0.059147,1.0464,0.753152,0.918156,0.791777,-0.302876,0.163648,class2
0.717701,0.730455,0.833188,0.522013,0.271767,0.735505,0.71326,0.089492,0.553986,0.792119,class2
0.076447,0.002332,0.443628,0.405211,1.065747,0.789615,0.341355,0.373877,0.281997,0.697073,class1
-0.014582,0.21251,0.494477,0.136245,0.47782,1.046976,0.248075,0.249977,0.666153,0.590017,class1
0.349015,0.466387,0.305637,0.435112,0.477579,0.9839,0.605358,0.892157,0.530632,0.509143,class1
0.160175,0.616791,0.643043,0.016891,0.057199,-0.201585,0.800055,0.350592,0.434545,0.048034,class2
0.704556,0.66615,0.913131,0.493849,0.206259,0.805673,0.768877,0.055648,0.459711,0.813053,class2
0.892667,0.06782,0.491687,0.718731,0.835558,0.656948,0.02743,0.42707,0.594116,-0.15029,class2
0.184632,0.450508,0.609761,0.567459,0.214838,0.608813,0.123008,-0.046124,0.200277,0.220721,class2
0.106416,0.847861,0.24756,0.160619,0.529817,0.760634,0.721968,0.045932,0.667562,0.041952,class1
0.133359,0.480581,0.532373,0.570644,0.197007,0.615228,0.19643,0.005298,0.167511,0.179149,class2
0.211973,0.376197,0.546277,0.365473,0.341448,-0.193777,0.148351,-0.087963,1.214659,-0.053116,class2
0.02315,0.168363,0.71189,0.832791,0.382681,0.649839,0.224045,0.233141,0.504075,0.296238,class1
-0.035452,0.640577,1.076665,0.437207,0.287534,0.986936,-0.228108,0.755968,0.683844,0.34413,class1
0.122476,0.821529,0.050376,0.274599,0.344581,0.235533,0.10346,0.382712,0.801856,-0.031562,class2
0.374799,0.391924,0.41059,0.04291,0.714212,0.56206,0.454589,0.465219,0.443078,0.487216,class1
0.145671,0.227645,0.536416,0.799128,0.169564,0.896489,0.252762,0.249341,0.425821,0.517376,class1
-0.026428,-0.066107,0.52519,0.384609,0.507315,0.749022,0.064345,0.517519,0.450939,0.494655,class1
0.0476,0.830886,0.58996,0.91776,0.739479,0.639005,0.013895,0.563468,0.836689,0.744329,class1
0.502141,0.611545,0.807151,0.24568,0.594718,0.185717,0.42894,0.805232,0.132791,0.682892,class2
0.379804,-0.016663,0.462452,0.905703,0.66144,0.821179,0.581722,0.724574,0.661781,0.580363,class1
0.199081,1.097312,0.57796,-0.042484,-0.00707,0.69168,0.646826,0.781028,0.50858,1.088743,class2
0.952842,0.677826,0.142135,0.80925,0.648231,0.305793,0.701158,0.927057,0.062779,0.124934,class2
0.510679,0.747759,0.796469,0.53185,0.605846,0.230871,0.37445,0.480532,0.222819,0.602676,class2
0.628609,1.065494,0.566979,0.38276,0.440785,0.156612,0.715933,0.172234,0.569397,0.752698,class2
-0.474975,-0.377275,0.841964,0.429013,0.199982,0.429405,0.042845,0.560781,0.349272,-0.211594,class1
0.073116,0.709968,0.182289,-0.296976,0.520066,0.745954,0.458583,1.256108,0.793282,1.015564,class2
0.383683,0.946024,0.511015,0.596531,0.112963,0.719424,0.639309,0.843454,0.363854,-0.057878,class2
0.85792,0.293273,0.688034,0.939337,0.650114,0.72416,0.1859,0.546825,1.156373,0.204478,class1
0.290799,0.894667,0.58175,0.596468,0.095552,0.828872,0.603417,0.86623,0.442938,0.08549,class2
0.186602,0.829444,0.580308,0.472398,0.042331,0.710817,0.449136,0.475566,0.619953,0.541201,class1
0.127216,0.794545,0.625878,1.104282,0.656111,0.86121,0.247991,0.720217,0.86335,0.590647,class1
-0.459562,1.547229,0.717669,0.360718,0.381608,0.872351,-0.586139,0.483773,1.39537,0.508329,class1
0.165095,0.420822,0.450746,0.508609,0.693931,0.018702,0.624094,0.437968,0.386808,0.006449,class2
0.932561,0.690808,0.135801,0.811663,0.64873,0.292702,0.702434,0.948067,0.038559,0.106126,class2
0.31249,0.625697,0.788046,0.469208,0.693031,0.029729,0.332339,0.706341,0.164684,0.60558,class2
0.372688,0.481291,0.781717,1.164041,0.520705,0.85558,0.496212,0.6419,1.094411,0.574889,class1
0.472969,0.928809,0.621241,0.894384,0.458394,0.157028,0.954432,0.93036,0.489343,0.249936,class1
0.224586,0.954296,0.097336,0.462749,0.292262,0.396522,0.413115,0.57612,0.662939,0.307906,class2
0.603532,0.564211,0.854319,0.777667,0.753375,0.47833,0.687043,0.131228,0.148161,0.917397,class2
0.184572,0.763848,0.896595,0.898744,0.587926,-0.047358,1.21814,0.261302,0.269543,0.728725,class1
0.28714,0.165365,0.455765,0.717449,0.522076,0.63106,0.771522,0.159624,0.320962,0.881804,class2
0.208321,0.456269,0.415913,0.513635,0.692774,0.013143,0.647333,0.424155,0.394958,0.004299,class2
0.549724,0.640703,0.216524,0.656462,0.295997,0.878236,0.068755,0.59539,-0.025487,0.661126,class1
0.374563,0.62971,0.599801,0.202968,0.26932,0.751559,0.96164,1.021553,0.600445,0.587089,class2
0.971307,0.770758,0.847033,0.197348,0.633142,0.019078,0.652374,0.195197,0.869241,0.701979,class2
0.175763,1.088727,0.321107,0.774714,0.27669,0.710483,0.524264,0.927139,0.390757,-0.117345,class2
0.140356,0.520895,0.412754,0.671657,0.918944,0.965804,0.093763,0.160741,0.779144,0.412501,class2
0.018104,0.755091,0.60286,0.820881,0.808856,0.559236,-0.00611,0.505239,0.922043,0.770741,class1
-0.076872,0.905899,0.487947,0.247247,0.681898,1.289111,0.998284,-0.082712,0.634919,0.446075,class1
0.629179,0.604766,0.577437,0.877969,0.712456,1.065126,0.626202,0.012773,0.844976,0.81036,class2
0.174924,0.573018,0.266306,0.579324,0.822793,0.857007,0.298424,0.147643,0.847366,0.465028,class2
0.522166,0.854311,0.173153,0.852426,0.377145,0.908545,0.653219,0.090426,1.088306,0.874671,class2
0.373938,0.448722,0.325735,0.444968,0.471918,0.99383,0.649356,0.913756,0.498696,0.459186,class1
0.203715,0.227443,0.107901,0.20007,0.72069,0.833321,0.411216,0.166347,-0.23041,0.811331,class1
0.578825,0.876405,0.382523,0.882056,0.343847,0.606078,0.526164,0.239114,0.893578,0.678154,class2
-0.148739,0.089806,0.265786,0.642562,0.578671,0.671353,-0.20992,0.509915,0.603943,0.229257,class1
-0.111612,1.025169,0.769306,0.883656,0.684794,0.844308,0.040236,0.684267,0.915973,0.765485,class1
0.20296,-0.109901,0.673718,0.215602,0.288133,1.483478,0.381631,0.4736,1.019039,-0.19122,class1
0.369092,1.002056,0.606613,0.690407,0.199825,0.390162,0.046905,0.268982,0.180712,0.702239,class1
0.556865,0.423987,0.634739,0.728138,1.348086,-0.006507,-0.098314,0.370944,0.177376,0.974583,class1
0.198977,0.43256,0.442339,0.536231,0.703625,0.034682,0.632822,0.42165,0.392432,-0.001965,class2
0.355755,0.616281,0.143217,0.779614,0.637376,0.528059,0.53988,0.000069,0.829437,0.710505,class2
0.054844,1.15647,0.778048,0.794858,0.515012,0.141705,0.606108,0.624374,0.903429,0.619568,class1
0.364433,0.033211,0.625024,0.052114,0.764295,0.290682,0.594155,0.034357,0.874935,0.336602,class2
0.529483,0.725739,0.038701,0.275566,0.772742,0.206407,0.601267,0.163607,0.618759,0.498646,class2
0.426016,0.007688,0.341292,0.109345,0.672849,0.887304,0.477176,0.476192,0.05311,0.540201,class1
0.341917,0.263636,0.408237,1.148243,0.574973,0.653031,-0.056725,0.672279,0.997566,0.548568,class1
0.134712,0.59944,-0.253119,0.797582,0.821351,1.072092,1.425752,1.005634,1.030365,0.714688,class2
0.743231,0.744347,0.855799,0.522901,0.273993,0.756669,0.689283,0.06648,0.507484,0.812815,class2
0.368142,0.378348,0.429009,0.044557,0.722288,0.551295,0.439505,0.453523,0.450708,0.505611,class1
0.053766,0.152037,0.44848,0.314537,0.380917,0.624342,0.29004,0.546535,0.856987,0.179048,class1
-0.006274,0.106566,0.66697,0.776209,0.338437,0.663548,0.197479,0.191742,0.548592,0.296589,class1
0.782968,-0.027142,0.921877,0.711919,0.475352,0.781789,0.278696,1.005861,0.544724,0.519441,class1
1.478654,1.38044,-0.780462,1.113503,0.177083,1.367144,1.221462,1.857493,-0.709336,1.44941,class2
0.55897,0.805272,0.782652,-0.017333,0.37609,0.790445,1.265749,1.271091,0.728779,1.013373,class2
0.969408,0.769663,0.279151,0.88504,-0.059114,0.753393,0.783122,-0.068237,0.834644,0.66163,class2
0.870602,0.593014,0.765771,0.188569,0.2204,0.957724,0.158755,0.996443,0.575993,0.568532,class2
0.206371,-0.510422,0.631013,0.072364,0.634646,1.030627,-0.306948,-0.145448,0.536852,0.332954,class1
0.401357,0.761894,0.509757,0.065381,0.325753,0.676404,0.96347,0.875567,0.564183,0.689391,class2
0.086369,0.42174,0.483155,0.522018,0.174316,0.627337,0.093194,-0.054295,0.222559,0.091242,class2
0.330365,0.248834,-0.038357,0.667968,0.459926,1.60257,1.079021,0.645077,0.635008,0.856787,class1
0.452125,0.241195,0.485867,0.70887,0.364796,0.925914,0.822394,0.084059,0.580293,0.877182,class2
0.130134,0.39908,0.830109,1.337054,0.291414,0.799212,0.258208,0.721143,0.799606,0.569405,class2
0.422843,0.428942,0.310101,0.394269,0.544183,1.054066,0.569765,0.859276,0.523338,0.546565,class1
-0.088189,0.617271,0.540549,0.528688,0.255544,1.062966,0.781623,0.256252,0.60979,0.52544,class1
0.225277,0.006044,0.818096,0.382577,0.71124,0.091212,1.323422,0.291668,-0.204385,0.015518,class2
0.28668,0.4683,0.35664,0.60137,0.359866,1.000018,0.205299,0.365482,-0.044206,0.83132,class1
0.661881,1.177035,0.598008,0.735229,0.711524,-0.172432,0.768706,0.986957,0.178044,0.599913,class1
0.368628,0.960849,0.615622,0.75171,0.168136,0.398223,0.104774,0.284878,0.172242,0.691117,class1
0.181731,0.924046,0.043003,0.404738,0.310761,0.357206,0.340217,0.499779,0.709241,0.269319,class2
1.081396,0.293049,0.147072,0.244099,0.369914,0.791469,0.318701,0.387398,0.616201,0.06771,class1
0.830544,0.256665,0.070881,0.513755,-0.044431,0.735279,0.885661,0.959099,0.839652,0.517998,class2
0.502128,0.965486,0.583175,0.9621,0.416379,0.129417,0.95122,0.95817,0.493946,0.269723,class1
0.208115,0.4538,0.432367,0.522237,0.703344,0.020486,0.639925,0.439402,0.387781,0.006155,class2
0.408969,0.749441,0.57226,0.092113,0.410789,0.577125,0.777578,1.014751,0.329802,0.879235,class2
